Base Case
RunNumber, numStaffA, numStaffB, dispMeth: numBasicSrv, numBasicLW, BasicSL; numPremiumSrv, numPremiumLW, PremiumSL; numType1and2Srv, numType1and2LW, Type1and2SL; numType3and4Srv, numType3and4LW, Type3and4SL; OverallSL; overtmStaffA, overtmStaffB; CostEstimate
14, 16, 12, PREMIUM_PRIORITY: 1944, 0, 1.0; 5454, 2253, 0.5869086908690869; 5145, 0, 1.0; 2253, 2253, 0.0; 0.6954582319545823; 2609.3308797459904, 31848.562144821408; 8989.639077863734
15, 16, 12, PREMIUM_PRIORITY: 1845, 0, 1.0; 5456, 2215, 0.594024926686217; 5086, 0, 1.0; 2215, 2215, 0.0; 0.6966169017942747; 2222.324415068477, 30142.79104573792; 8942.020754563711
16, 16, 12, PREMIUM_PRIORITY: 1900, 0, 1.0; 5430, 2215, 0.5920810313075506; 5115, 0, 1.0; 2215, 2215, 0.0; 0.6978171896316507; 2269.840912919957, 28979.88545945895; 8914.375694984366
17, 16, 12, PREMIUM_PRIORITY: 1933, 0, 1.0; 5531, 2228, 0.597179533538239; 5212, 0, 1.0; 2252, 2228, 0.010657193605683846; 0.7015005359056806; 2628.787562279176, 29184.243550178697; 8924.918132247967
18, 16, 12, PREMIUM_PRIORITY: 1786, 0, 1.0; 5453, 2216, 0.5936181918210159; 5023, 0, 1.0; 2216, 2216, 0.0; 0.6938803702168808; 2423.001856753719, 29257.015819432432; 8923.509343376385
19, 16, 12, PREMIUM_PRIORITY: 1839, 0, 1.0; 5358, 2219, 0.585852930197835; 4978, 0, 1.0; 2219, 2219, 0.0; 0.6916770876754204; 2649.8283579792187, 30046.429030095547; 8946.285194965105
20, 16, 12, PREMIUM_PRIORITY: 1864, 0, 1.0; 5313, 2221, 0.5819687558817994; 4956, 0, 1.0; 2221, 2221, 0.0; 0.6905392225163718; 2472.1800621494767, 27570.537641519433; 8883.112336260823
21, 16, 12, PREMIUM_PRIORITY: 1848, 0, 1.0; 5373, 2207, 0.5892425088404988; 5014, 0, 1.0; 2207, 2207, 0.0; 0.6943636615427227; 2061.9273439807876, 30060.977931641377; 8937.541789369521
22, 16, 12, PREMIUM_PRIORITY: 1852, 0, 1.0; 5406, 2208, 0.5915649278579356; 5050, 0, 1.0; 2208, 2208, 0.0; 0.6957839625241113; 3133.0480535222014, 29092.675210872723; 8930.487460141285
23, 16, 12, PREMIUM_PRIORITY: 1897, 0, 1.0; 5447, 2229, 0.5907839177528915; 5115, 0, 1.0; 2229, 2229, 0.0; 0.6964869281045751; 2603.900505685975, 28542.826499242845; 8908.879345009995
24, 16, 12, PREMIUM_PRIORITY: 1917, 3, 0.9984350547730829; 5462, 2154, 0.6056389600878799; 5160, 0, 1.0; 2219, 2157, 0.027940513744930118; 0.7076839680173466; 2719.8351101896988, 29004.36859545621; 8921.937395999188
25, 16, 12, PREMIUM_PRIORITY: 1890, 0, 1.0; 5416, 2234, 0.5875184638109305; 5072, 0, 1.0; 2234, 2234, 0.0; 0.6942239255406515; 3120.168874083349, 28363.012198289696; 8912.480887414313
26, 16, 12, PREMIUM_PRIORITY: 1972, 0, 1.0; 5240, 2210, 0.5782442748091603; 5002, 0, 1.0; 2210, 2210, 0.0; 0.6935662784248475; 2518.479141570977, 29228.83951977502; 8924.29933213787
27, 16, 12, PREMIUM_PRIORITY: 1945, 0, 1.0; 5469, 2223, 0.5935271530444323; 5191, 0, 1.0; 2223, 2223, 0.0; 0.7001618559482061; 2821.645739386513, 28754.09787137757; 8917.405239256268
28, 16, 12, PREMIUM_PRIORITY: 1918, 0, 1.0; 5376, 2240, 0.5833333333333333; 5054, 0, 1.0; 2240, 2240, 0.0; 0.6928982725527831; 2360.1006802053307, 31006.15312411821; 8965.223152246539
29, 16, 12, PREMIUM_PRIORITY: 1903, 0, 1.0; 5450, 2218, 0.5930275229357798; 5135, 0, 1.0; 2218, 2218, 0.0; 0.6983544131646947; 2798.566374689486, 29057.687119680588; 8924.457081933828
30, 16, 12, PREMIUM_PRIORITY: 1837, 0, 1.0; 5386, 2230, 0.5859636093575937; 4992, 0, 1.0; 2231, 2230, 4.4822949350065144E-4; 0.6912640177211684; 2639.1949810847145, 31902.476915883963; 8991.417037535384
1, 16, 13, PREMIUM_PRIORITY: 2056, 108, 0.9474708171206225; 5435, 1658, 0.6949402023919043; 5087, 4, 0.9992136819343425; 2404, 1762, 0.2670549084858569; 0.7642504338539581; 2436.742042669881, 32465.020965600095; 9371.012590892275
2, 16, 13, PREMIUM_PRIORITY: 2017, 116, 0.9424888448190382; 5489, 1745, 0.6820914556385498; 5099, 0, 1.0; 2407, 1861, 0.2268383880348982; 0.7520650146549427; 2651.4449917955644, 32434.924804412367; 9373.60088498071
3, 16, 13, PREMIUM_PRIORITY: 1934, 15, 0.9922440537745605; 5512, 2241, 0.5934325108853411; 5055, 0, 1.0; 2391, 2256, 0.05646173149309908; 0.6970185334407736; 2266.4371125306934, 30550.43026368013; 9321.651789128979
4, 16, 13, PREMIUM_PRIORITY: 2000, 150, 0.925; 5519, 1657, 0.6997644500815365; 5110, 0, 1.0; 2409, 1807, 0.24989622249896226; 0.7596754887618035; 2682.193655940777, 31858.186041230452; 9360.001584967207
5, 16, 13, PREMIUM_PRIORITY: 1941, 98, 0.949510561566203; 5509, 1684, 0.6943183880922128; 5044, 0, 1.0; 2406, 1782, 0.25935162094763087; 0.7608053691275167; 2779.651582748789, 31255.953687425863; 9346.812525199957
6, 16, 13, PREMIUM_PRIORITY: 2046, 122, 0.9403714565004888; 5540, 1496, 0.7299638989169674; 5140, 0, 1.0; 2446, 1618, 0.3385118560915781; 0.7867123648826786; 2437.7412610199826, 32676.463537378833; 9376.18826060658
7, 16, 13, PREMIUM_PRIORITY: 2082, 172, 0.9173871277617676; 5406, 1677, 0.6897891231964484; 5033, 0, 1.0; 2455, 1849, 0.2468431771894094; 0.7530715811965811; 2200.4258156403375, 32967.95163605269; 9379.629219217148
8, 16, 13, PREMIUM_PRIORITY: 1991, 189, 0.9050728277247614; 5493, 1523, 0.7227380302202804; 5056, 0, 1.0; 2428, 1712, 0.2948929159802306; 0.7712453233564939; 2396.7517902342806, 31218.364761925972; 9339.96934630063
9, 16, 13, PREMIUM_PRIORITY: 2053, 100, 0.9512907939600584; 5489, 1611, 0.7065039169247587; 5148, 0, 1.0; 2394, 1711, 0.28529657477025894; 0.7731370989127553; 2508.7761420754105, 30548.456346819818; 9325.354101139032
10, 16, 13, PREMIUM_PRIORITY: 1944, 68, 0.9650205761316872; 5497, 1921, 0.6505366563580135; 5028, 0, 1.0; 2413, 1989, 0.17571487774554495; 0.7326972181158447; 2126.1011220391083, 30500.087342641462; 9318.251315607926
11, 16, 13, PREMIUM_PRIORITY: 2001, 122, 0.9390304847576212; 5472, 1798, 0.6714181286549707; 5054, 0, 1.0; 2419, 1920, 0.20628358825961146; 0.7430750702529105; 2236.8905041524413, 27933.09206229406; 9257.319004560726
12, 16, 13, PREMIUM_PRIORITY: 2027, 139, 0.9314257523433646; 5461, 1613, 0.7046328511261674; 5068, 0, 1.0; 2420, 1752, 0.27603305785123966; 0.766025641025641; 2379.2572165277234, 32026.876761816427; 9359.430139800115
13, 16, 13, PREMIUM_PRIORITY: 1975, 57, 0.9711392405063292; 5538, 1901, 0.6567352834958469; 5119, 0, 1.0; 2394, 1958, 0.1821219715956558; 0.7393850658857979; 2084.6175119630643, 29370.955385192283; 9290.053110776145
14, 16, 13, PREMIUM_PRIORITY: 1988, 44, 0.9778672032193159; 5575, 2124, 0.6190134529147981; 5145, 0, 1.0; 2418, 2168, 0.10339123242349046; 0.7133412666931112; 2504.2356192317093, 31887.158234480376; 9357.954531972453
15, 16, 13, PREMIUM_PRIORITY: 2057, 212, 0.8969372873116188; 5430, 1439, 0.7349907918968692; 5086, 0, 1.0; 2401, 1651, 0.3123698458975427; 0.7794844396954721; 2312.5936650980875, 30368.508866819015; 9317.926368352459
16, 16, 13, PREMIUM_PRIORITY: 2050, 150, 0.926829268292683; 5460, 1442, 0.735897435897436; 5115, 0, 1.0; 2395, 1592, 0.33528183716075155; 0.7880159786950732; 2290.3366783171077, 29984.620234387272; 9308.213204313168
17, 16, 13, PREMIUM_PRIORITY: 2052, 119, 0.9420077972709552; 5585, 1652, 0.7042076991942703; 5212, 0, 1.0; 2425, 1771, 0.2696907216494845; 0.768102658111824; 2669.8712153612287, 31434.544504125908; 9349.472009683663
18, 16, 13, PREMIUM_PRIORITY: 1900, 114, 0.94; 5539, 1602, 0.7107781187940061; 5023, 0, 1.0; 2416, 1716, 0.2897350993377483; 0.7693238338486356; 2528.7346937843395, 32348.78629361886; 9369.599607188551
19, 16, 13, PREMIUM_PRIORITY: 1937, 98, 0.949406298399587; 5463, 1767, 0.6765513454146074; 4978, 0, 1.0; 2422, 1865, 0.2299752270850537; 0.7479729729729729; 2640.853184269741, 32453.436126778048; 9373.888728564829
20, 16, 13, PREMIUM_PRIORITY: 1968, 104, 0.9471544715447154; 5403, 1730, 0.6798075143438831; 4956, 1, 0.9997982243744956; 2415, 1833, 0.24099378881987576; 0.7511870845204178; 2418.448173683093, 30698.950820432903; 9327.628950091375
21, 16, 13, PREMIUM_PRIORITY: 1899, 51, 0.9731437598736177; 5532, 2183, 0.6053868402024585; 5014, 0, 1.0; 2417, 2234, 0.07571369466280509; 0.6993675144664244; 2112.225168678924, 32002.248016355385; 9354.696442295372
22, 16, 13, PREMIUM_PRIORITY: 1864, 12, 0.9935622317596566; 5580, 2071, 0.6288530465949821; 5050, 0, 1.0; 2394, 2083, 0.12990810359231408; 0.7201773240193444; 3146.6344094321976, 31281.172190659054; 9353.1074728942
23, 16, 13, PREMIUM_PRIORITY: 2025, 128, 0.9367901234567901; 5523, 1672, 0.6972659786347999; 5114, 0, 1.0; 2434, 1800, 0.26047658175842237; 0.7615262321144673; 2465.523525738041, 30062.58456627172; 9312.827130289483
24, 16, 13, PREMIUM_PRIORITY: 2031, 117, 0.9423929098966026; 5540, 1719, 0.6897111913357401; 5160, 0, 1.0; 2411, 1836, 0.23849025300705107; 0.757495707304187; 2733.8606448503997, 32003.895526910987; 9364.357198434203
25, 16, 13, PREMIUM_PRIORITY: 1990, 100, 0.949748743718593; 5506, 1829, 0.6678169269887395; 5072, 0, 1.0; 2424, 1929, 0.20420792079207917; 0.7426627534685166; 3179.051812372607, 30302.50542145039; 9329.72504131021
26, 16, 13, PREMIUM_PRIORITY: 2073, 101, 0.9512783405692233; 5339, 1669, 0.6873946431916089; 5002, 0, 1.0; 2410, 1770, 0.2655601659751037; 0.7611980572045332; 2554.606131946479, 30783.963608753926; 9331.810873446142
27, 16, 13, PREMIUM_PRIORITY: 2063, 118, 0.9428017450315075; 5550, 1555, 0.7198198198198198; 5191, 0, 1.0; 2422, 1673, 0.30924855491329484; 0.7802443189281492; 2653.5542269608413, 31540.75856973807; 9351.811613845382
28, 16, 13, PREMIUM_PRIORITY: 2004, 86, 0.9570858283433133; 5453, 1984, 0.6361635796809095; 5054, 0, 1.0; 2403, 2070, 0.13857677902621723; 0.7224084752581468; 2403.698827137181, 29969.947333463642; 9309.609529867605
29, 16, 13, PREMIUM_PRIORITY: 2027, 124, 0.9388258510113469; 5515, 1787, 0.6759746146872168; 5135, 0, 1.0; 2407, 1911, 0.20606564187785625; 0.7466189339697693; 2839.401631300687, 30265.67999254912; 9323.569834588292
30, 16, 13, PREMIUM_PRIORITY: 1928, 91, 0.9528008298755186; 5466, 1739, 0.6818514452982072; 4992, 0, 1.0; 2402, 1830, 0.23813488759367196; 0.7525020286718962; 2707.367347530555, 32340.3907780211; 9372.159269603964
1, 16, 14, PREMIUM_PRIORITY: 2269, 321, 0.8585279858968708; 5428, 1140, 0.7899778924097274; 5087, 0, 1.0; 2610, 1461, 0.4402298850574713; 0.8101857866701312; 2421.3287502877793, 34120.42628845766; 9780.173824603718
2, 16, 14, PREMIUM_PRIORITY: 2204, 303, 0.8625226860254084; 5483, 1293, 0.7641801933248222; 5099, 0, 1.0; 2588, 1596, 0.38330757341576505; 0.7923767399505659; 2885.393204066233, 32911.859493445896; 9757.860989605359
3, 16, 14, PREMIUM_PRIORITY: 2130, 211, 0.9009389671361503; 5522, 1400, 0.7464686707714596; 5055, 0, 1.0; 2597, 1611, 0.37966884867154405; 0.7894668060637742; 2260.5702138198103, 33404.097040133376; 9760.204050121894
4, 16, 14, PREMIUM_PRIORITY: 2171, 321, 0.852141870105942; 5527, 1278, 0.7687714854351366; 5110, 0, 1.0; 2588, 1599, 0.38214837712519323; 0.7922837100545597; 2672.7431436773186, 30680.83832687592; 9700.122436391383
5, 16, 14, PREMIUM_PRIORITY: 2127, 284, 0.8664786083685942; 5511, 1249, 0.7733623661767375; 5044, 0, 1.0; 2594, 1533, 0.40902081727062456; 0.7992930086410055; 2488.4927762423904, 33739.074925032415; 9771.90647863609
6, 16, 14, PREMIUM_PRIORITY: 2247, 323, 0.8562527814864264; 5533, 1176, 0.7874570757274535; 5140, 0, 1.0; 2640, 1499, 0.43219696969696975; 0.8073264781491003; 2364.552211237009, 35051.64390250908; 9802.021284223234
7, 16, 14, PREMIUM_PRIORITY: 2246, 336, 0.8504007123775601; 5405, 1259, 0.7670675300647549; 5033, 0, 1.0; 2618, 1595, 0.39075630252100846; 0.7915305188864201; 2082.5080902565824, 30092.46303772283; 9676.628687436492
8, 16, 14, PREMIUM_PRIORITY: 2183, 381, 0.8254695373339441; 5498, 1138, 0.7930156420516552; 5056, 0, 1.0; 2625, 1519, 0.42133333333333334; 0.8022392917588855; 2408.6402308791003, 34386.81129542996; 9786.478517330646
9, 16, 14, PREMIUM_PRIORITY: 2261, 308, 0.8637770897832817; 5493, 1242, 0.7738940469688694; 5148, 2, 0.9996114996114996; 2606, 1548, 0.40598618572524947; 0.8001031725561001; 2328.848063479323, 34174.56657624668; 9780.063856712248
10, 16, 14, PREMIUM_PRIORITY: 2128, 252, 0.881578947368421; 5499, 1309, 0.7619567194035279; 5028, 0, 1.0; 2599, 1561, 0.3993843786071566; 0.7953323718368952; 2252.7384675046196, 32784.363650409665; 9744.958398703522
11, 16, 14, PREMIUM_PRIORITY: 2181, 302, 0.8615314076111875; 5488, 1326, 0.7583819241982508; 5054, 0, 1.0; 2615, 1628, 0.37743785850860423; 0.7877167818490025; 2189.0972604618437, 32964.69681610748; 9748.37446323358
12, 16, 14, PREMIUM_PRIORITY: 2235, 347, 0.8447427293064877; 5451, 1099, 0.7983856173179233; 5068, 0, 1.0; 2618, 1446, 0.44766997708174183; 0.8118657298985168; 2452.001943414085, 34449.959893896725; 9788.69071796341
13, 16, 14, PREMIUM_PRIORITY: 2186, 268, 0.8774016468435498; 5535, 1225, 0.7786811201445347; 5119, 0, 1.0; 2602, 1493, 0.4262106072252114; 0.8066312653801321; 1970.919819526709, 32656.99331017649; 9737.488476800554
14, 16, 14, PREMIUM_PRIORITY: 2164, 220, 0.8983364140480592; 5578, 1522, 0.7271423449264969; 5145, 0, 1.0; 2597, 1742, 0.32922603003465534; 0.7749935417204856; 2489.2225832962285, 32631.728256102404; 9744.893241467798
15, 16, 14, PREMIUM_PRIORITY: 2265, 420, 0.814569536423841; 5438, 933, 0.8284295696947407; 5086, 0, 1.0; 2617, 1353, 0.48299579671379445; 0.8243541477346489; 2302.5498715156427, 32876.903047274594; 9747.98769142718
16, 16, 14, PREMIUM_PRIORITY: 2225, 325, 0.8539325842696629; 5457, 1136, 0.7918270111783031; 5115, 0, 1.0; 2567, 1461, 0.4308531359563693; 0.8098151523040875; 2354.853633392093, 32474.26767647479; 9738.970934049798
17, 16, 14, PREMIUM_PRIORITY: 2234, 301, 0.8652641002685766; 5589, 1252, 0.7759885489354088; 5212, 0, 1.0; 2611, 1553, 0.40520873228648024; 0.8014828071072478; 2736.4535190319, 31486.519341968684; 9720.770883640205
18, 16, 14, PREMIUM_PRIORITY: 2093, 307, 0.8533205924510272; 5530, 1235, 0.7766726943942134; 5023, 0, 1.0; 2600, 1542, 0.40692307692307694; 0.7977174340810704; 2558.4282761214563, 33348.787730195385; 9763.463947688791
19, 16, 14, PREMIUM_PRIORITY: 2086, 247, 0.8815915627996165; 5479, 1327, 0.7578025187077934; 4978, 0, 1.0; 2587, 1574, 0.39157325086973327; 0.7919365499008593; 2703.4967867728265, 33716.06165397739; 9774.672288255457
20, 16, 14, PREMIUM_PRIORITY: 2146, 282, 0.8685927306616962; 5410, 1275, 0.7643253234750462; 4956, 0, 1.0; 2600, 1557, 0.4011538461538462; 0.7939385918475383; 2525.206774237886, 31135.899294654024; 9708.944790006548
21, 16, 14, PREMIUM_PRIORITY: 2067, 219, 0.8940493468795355; 5558, 1558, 0.7196833393306945; 5014, 0, 1.0; 2611, 1777, 0.31941784756798164; 0.7669508196721311; 2069.3593653694115, 34747.88694260405; 9790.039707229982
22, 16, 14, PREMIUM_PRIORITY: 2056, 204, 0.9007782101167315; 5601, 1406, 0.7489733976075701; 5050, 0, 1.0; 2607, 1610, 0.38243191407748367; 0.7897348831134909; 3012.270476113961, 35114.47144226811; 9813.57878661426
23, 16, 14, PREMIUM_PRIORITY: 2233, 337, 0.8490819525302284; 5516, 1274, 0.7690355329949239; 5112, 0, 1.0; 2637, 1611, 0.3890784982935154; 0.792102206736353; 2514.8717827485816, 33404.593453395224; 9764.151784488493
24, 16, 14, PREMIUM_PRIORITY: 2212, 298, 0.8652802893309223; 5542, 1324, 0.7610970768675569; 5160, 0, 1.0; 2594, 1622, 0.3747108712413262; 0.7908176425070931; 2755.1263687294704, 33445.77354006632; 9768.875000434336
25, 16, 14, PREMIUM_PRIORITY: 2182, 292, 0.8661778185151238; 5498, 1328, 0.7584576209530738; 5072, 0, 1.0; 2608, 1620, 0.3788343558282209; 0.7890625; 3240.4583024777094, 32793.06688072748; 9760.456939270385
26, 16, 14, PREMIUM_PRIORITY: 2250, 278, 0.8764444444444445; 5345, 1272, 0.7620205799812909; 5002, 0, 1.0; 2593, 1550, 0.4022367913613575; 0.7959183673469388; 2549.819603363794, 30418.054639280395; 9691.806874939259
27, 16, 14, PREMIUM_PRIORITY: 2260, 315, 0.8606194690265487; 5547, 1193, 0.7849287903371192; 5191, 0, 1.0; 2616, 1508, 0.4235474006116208; 0.8068400153708211; 2828.435522019776, 34620.75861196163; 9798.684777775561
28, 16, 14, PREMIUM_PRIORITY: 2175, 257, 0.8818390804597701; 5478, 1393, 0.7457101131799927; 5054, 0, 1.0; 2599, 1650, 0.36514043863024237; 0.7843982751862015; 2379.804512520146, 32067.53361526846; 9729.430830685435
29, 16, 14, PREMIUM_PRIORITY: 2223, 320, 0.8560503823661718; 5516, 1174, 0.7871646120377085; 5135, 0, 1.0; 2604, 1494, 0.42626728110599077; 0.8069518025584701; 2984.04576357943, 33671.81551147322; 9777.934301085397
30, 16, 14, PREMIUM_PRIORITY: 2094, 257, 0.8772683858643744; 5485, 1344, 0.754968094804011; 4992, 0, 1.0; 2587, 1601, 0.3811364514882103; 0.7887584113999209; 2688.833235035141, 32569.439823197856; 9746.46231956073
1, 16, 15, PREMIUM_PRIORITY: 2396, 171, 0.9286310517529215; 5427, 805, 0.851667587985996; 5087, 0, 1.0; 2736, 976, 0.6432748538011697; 0.8752396778729388; 2314.7376131444034, 33254.59373908414; 10126.393762645359
2, 16, 15, PREMIUM_PRIORITY: 2353, 135, 0.9426264343391415; 5489, 748, 0.8637274549098196; 5099, 0, 1.0; 2743, 883, 0.6780896828290193; 0.8874011731701097; 2665.978482650098, 32277.619042751845; 10107.986798393886
3, 16, 15, PREMIUM_PRIORITY: 2340, 421, 0.8200854700854701; 5522, 1113, 0.7984425932633104; 5055, 0, 1.0; 2807, 1534, 0.45350908443177773; 0.8048842533706436; 2290.6893221682258, 37470.280424218145; 10228.904416529356
4, 16, 15, PREMIUM_PRIORITY: 2320, 134, 0.9422413793103448; 5529, 776, 0.8596491228070176; 5110, 0, 1.0; 2739, 910, 0.6677619569185834; 0.8840616639062301; 2549.1276750060933, 34440.561292807644; 10158.964483663853
5, 16, 15, PREMIUM_PRIORITY: 2309, 298, 0.8709398007795582; 5508, 812, 0.8525780682643428; 5044, 0, 1.0; 2773, 1110, 0.5997115037865128; 0.8580017909684022; 2647.889200724254, 35862.680762198186; 10195.199422898188
6, 16, 15, PREMIUM_PRIORITY: 2415, 491, 0.7966873706004141; 5539, 900, 0.8375157970752843; 5140, 0, 1.0; 2814, 1391, 0.5056858564321252; 0.8251194367613779; 2409.3332688461815, 35610.794220467345; 10185.360254779263
7, 16, 15, PREMIUM_PRIORITY: 2363, 215, 0.9090139652983495; 5398, 754, 0.8603186365320489; 5033, 0, 1.0; 2728, 969, 0.6447947214076246; 0.8751449555469656; 2087.983247280805, 31634.022113403553; 10083.334804213599
8, 16, 15, PREMIUM_PRIORITY: 2304, 292, 0.8732638888888888; 5495, 796, 0.8551410373066424; 5056, 0, 1.0; 2743, 1088, 0.6033539919795844; 0.8604949352481087; 2478.8129628467723, 32022.040722188074; 10098.852861097457
9, 16, 15, PREMIUM_PRIORITY: 2444, 442, 0.8191489361702128; 5489, 1024, 0.813445071962106; 5148, 1, 0.9998057498057498; 2785, 1465, 0.473967684021544; 0.815202319425186; 2290.6374270257365, 34020.969455206825; 10144.72400045604
10, 16, 15, PREMIUM_PRIORITY: 2317, 367, 0.8416055243849806; 5505, 959, 0.825794732061762; 5028, 0, 1.0; 2794, 1326, 0.525411596277738; 0.8304781385834825; 2153.7737167624873, 35507.76777051929; 10178.890830492332
11, 16, 15, PREMIUM_PRIORITY: 2375, 496, 0.7911578947368421; 5490, 1009, 0.8162112932604736; 5054, 0, 1.0; 2811, 1505, 0.4646033440056919; 0.8086458995549904; 2136.7240006201027, 33007.381217729024; 10117.605627347031
12, 16, 15, PREMIUM_PRIORITY: 2342, 133, 0.9432109308283518; 5455, 777, 0.8575618698441796; 5068, 0, 1.0; 2729, 910, 0.6665445218028582; 0.8832884442734386; 2489.4114272161387, 32248.78225021936; 10104.550457956317
13, 16, 15, PREMIUM_PRIORITY: 2363, 317, 0.8658484976724503; 5532, 894, 0.8383947939262473; 5119, 0, 1.0; 2776, 1211, 0.5637608069164265; 0.8466117796073465; 1979.4667047586117, 36388.87806783983; 10197.696508991165
14, 16, 15, PREMIUM_PRIORITY: 2373, 429, 0.8192161820480405; 5577, 1156, 0.7927201004124081; 5145, 0, 1.0; 2805, 1585, 0.43493761140819964; 0.80062893081761; 2571.027791389439, 34680.756874926796; 10165.165330028645
15, 16, 15, PREMIUM_PRIORITY: 2356, 177, 0.9248726655348047; 5436, 497, 0.9085724797645327; 5086, 0, 1.0; 2706, 674, 0.7509238728750924; 0.9135010266940452; 2335.901543524684, 32275.03690352429; 10102.81544831913
16, 16, 15, PREMIUM_PRIORITY: 2383, 213, 0.9106168694922366; 5460, 809, 0.8518315018315018; 5115, 0, 1.0; 2728, 1022, 0.625366568914956; 0.8696927196225934; 2367.692321715731, 31746.475976888672; 10090.408044891097
17, 16, 15, PREMIUM_PRIORITY: 2426, 352, 0.8549051937345424; 5586, 913, 0.8365556749015396; 5212, 0, 1.0; 2800, 1265, 0.5482142857142858; 0.8421118322516226; 2625.2595279621164, 32846.86637064253; 10121.248969597238
18, 16, 15, PREMIUM_PRIORITY: 2264, 317, 0.859982332155477; 5535, 1005, 0.8184281842818428; 5023, 0, 1.0; 2776, 1322, 0.5237752161383284; 0.8304910886011028; 2574.272545358006, 33292.31355238354; 10131.330917754187
19, 16, 15, PREMIUM_PRIORITY: 2288, 316, 0.8618881118881119; 5477, 933, 0.8296512689428519; 4978, 0, 1.0; 2787, 1249, 0.5518478650879082; 0.8391500321957501; 2709.190006295117, 35051.1865348491; 10176.343802436004
20, 16, 15, PREMIUM_PRIORITY: 2337, 298, 0.8724860932819855; 5412, 895, 0.8346267553584626; 4956, 0, 1.0; 2793, 1193, 0.5728607232366631; 0.8460446509226998; 2535.0294257609785, 34593.20045192224; 10162.47141880869
21, 16, 15, PREMIUM_PRIORITY: 2272, 424, 0.8133802816901409; 5565, 1254, 0.7746630727762803; 5014, 0, 1.0; 2823, 1678, 0.40559688274884875; 0.7858874569350517; 2042.325399677924, 38495.732997944986; 10250.08661506391
22, 16, 15, PREMIUM_PRIORITY: 2236, 353, 0.842128801431127; 5597, 1127, 0.7986421297123459; 5050, 0, 1.0; 2783, 1480, 0.46819978440531795; 0.8110557896080685; 3102.9721274237963, 35276.44463637678; 10187.935419883612
23, 16, 15, PREMIUM_PRIORITY: 2428, 359, 0.8521416803953872; 5519, 968, 0.824605906867186; 5111, 0, 1.0; 2836, 1327, 0.5320874471086037; 0.8330187492135397; 2473.945523714894, 34294.16739129476; 10154.22824205933
24, 16, 15, PREMIUM_PRIORITY: 2354, 288, 0.8776550552251486; 5547, 869, 0.8433387416621597; 5160, 0, 1.0; 2741, 1157, 0.5778912805545422; 0.8535628401468168; 2725.3867222142144, 35926.84440280266; 10197.964687674095
25, 16, 15, PREMIUM_PRIORITY: 2375, 342, 0.856; 5498, 1024, 0.8137504547108039; 5072, 0, 1.0; 2801, 1366, 0.5123170296322742; 0.8264956179347136; 3051.4457835788635, 34150.91991805713; 10159.66982560321
26, 16, 15, PREMIUM_PRIORITY: 2437, 273, 0.8879770209273697; 5331, 918, 0.8277996623522791; 5002, 0, 1.0; 2766, 1191, 0.56941431670282; 0.8466786817713697; 2457.451748339212, 32025.92454454908; 10098.617054632936
27, 16, 15, PREMIUM_PRIORITY: 2425, 316, 0.8696907216494846; 5545, 970, 0.8250676284941388; 5191, 1, 0.9998073588903872; 2779, 1285, 0.5376034544800288; 0.8386449184441656; 2682.701160860801, 36057.88763264693; 10200.502156619586
28, 16, 15, PREMIUM_PRIORITY: 2375, 457, 0.8075789473684211; 5475, 1043, 0.8094977168949772; 5054, 0, 1.0; 2796, 1500, 0.46351931330472107; 0.8089171974522293; 2312.2206263328844, 34302.994339529614; 10151.94077631272
29, 16, 15, PREMIUM_PRIORITY: 2396, 265, 0.8893989983305509; 5518, 834, 0.8488582819862269; 5135, 0, 1.0; 2779, 1099, 0.6045340050377834; 0.8611321708364923; 2754.593240019589, 32875.30033511478; 10123.944486892986
30, 16, 15, PREMIUM_PRIORITY: 2293, 276, 0.8796336676842564; 5480, 991, 0.8191605839416058; 4992, 0, 1.0; 2781, 1267, 0.544408486156059; 0.8369998713495432; 2755.7646411759197, 35618.99403570169; 10190.921807222823
1, 16, 16, PREMIUM_PRIORITY: 2407, 4, 0.9983381803074366; 5423, 351, 0.9352756776691868; 5087, 0, 1.0; 2743, 355, 0.8705796573095151; 0.954661558109834; 2237.812671344218, 32248.556863890786; 10469.651167187185
