Base Case
RunNumber, numStaffA, numStaffB, dispMeth: numBasicSrv, numBasicLW, BasicSL; numPremiumSrv, numPremiumLW, PremiumSL; numType1and2Srv, numType1and2LW, Type1and2SL; numType3and4Srv, numType3and4LW, Type3and4SL; OverallSL; overtmStaffA, overtmStaffB; CostEstimate
13, 9, 12, EQUAL_PRIORITY: 3647, 3399, 0.06800109679188371; 8428, 8340, 0.010441385856668206; 7816, 7540, 0.035312180143295846; 4259, 4199, 0.014087814040854685; 0.02782608695652178; 8731.60148686461, 52422.1111007186; 7241.240533865459
14, 9, 12, EQUAL_PRIORITY: 3645, 3460, 0.05075445816186552; 8427, 8378, 0.005814643408093012; 7827, 7652, 0.022358502619138854; 4245, 4186, 0.013898704358068281; 0.019383697813121326; 8308.582109506395, 52811.927259256045; 7242.723854903769
15, 9, 12, EQUAL_PRIORITY: 3711, 3453, 0.06952303961196438; 8387, 8269, 0.014069393108382067; 7918, 7617, 0.03801465016418293; 4180, 4105, 0.01794258373205737; 0.03107951727558278; 7917.969030283783, 52865.666283523475; 7240.356997741619
16, 9, 12, EQUAL_PRIORITY: 3742, 3510, 0.061998931052912876; 8384, 8274, 0.013120229007633544; 7855, 7592, 0.033481858688733324; 4271, 4192, 0.018496839147740585; 0.028203859475507187; 8989.51001819305, 53560.49975430539; 7257.12730666653
17, 9, 12, EQUAL_PRIORITY: 3609, 3392, 0.060127459129952876; 8472, 8431, 0.004839471199244549; 7801, 7606, 0.02499679528265608; 4280, 4217, 0.014719626168224309; 0.021355848025825686; 8119.741990308139, 53641.741716660246; 7251.388304205679
18, 9, 12, EQUAL_PRIORITY: 3532, 3266, 0.07531143827859565; 8460, 8370, 0.010638297872340385; 7742, 7466, 0.03564970291914238; 4250, 4170, 0.018823529411764683; 0.02968645763842559; 7768.274850343304, 54120.89691625949; 7254.515452284394
19, 9, 12, EQUAL_PRIORITY: 3674, 3398, 0.07512248230811103; 8401, 8357, 0.00523747172955602; 7831, 7585, 0.03141361256544506; 4244, 4170, 0.01743638077285581; 0.02650103519668734; 7792.7022516293, 52487.50999890038; 7234.773264433714
20, 9, 12, EQUAL_PRIORITY: 3684, 3474, 0.05700325732899025; 8420, 8334, 0.010213776722090229; 7848, 7607, 0.030708460754332312; 4256, 4201, 0.012922932330827086; 0.024454725710508884; 8501.612631306907, 51694.00845917346; 7230.576272392885
21, 9, 12, EQUAL_PRIORITY: 3624, 3411, 0.05877483443708609; 8395, 8336, 0.007027992852888576; 7725, 7514, 0.02731391585760523; 4294, 4233, 0.014205868653935694; 0.022630834512022635; 7504.064419676499, 49658.15968061348; 7198.014946969268
22, 9, 12, EQUAL_PRIORITY: 3548, 3329, 0.06172491544532133; 8424, 8389, 0.004154795821462498; 7742, 7551, 0.024670627744768803; 4230, 4167, 0.014893617021276562; 0.0212161710658203; 8076.620027860974, 50767.47364488726; 7215.98170838237
23, 9, 12, EQUAL_PRIORITY: 3735, 3535, 0.0535475234270415; 8338, 8261, 0.00923482849604218; 7864, 7637, 0.028865717192268603; 4209, 4159, 0.011879306248515076; 0.022943758800629488; 8802.292712959723, 52258.498514928404; 7239.791086205065
24, 9, 12, EQUAL_PRIORITY: 3628, 3392, 0.06504961411245869; 8518, 8437, 0.009509274477576879; 7933, 7686, 0.03113576200680701; 4213, 4143, 0.016615238547353472; 0.02609912728470276; 8994.833289435566, 52770.21387921396; 7247.525129337231
25, 9, 12, EQUAL_PRIORITY: 3598, 3374, 0.0622568093385214; 8442, 8399, 0.00509357972044544; 7793, 7577, 0.02771718208648788; 4247, 4196, 0.01200847657169768; 0.02217607973421931; 8164.6672024948675, 49647.28414940431; 7202.994046842394
26, 9, 12, EQUAL_PRIORITY: 3676, 3444, 0.06311207834602828; 8416, 8320, 0.011406844106463865; 7830, 7574, 0.03269476372924651; 4262, 4190, 0.01689347724073209; 0.02712537214687394; 7738.543360323376, 51349.694358419016; 7220.470117876068
27, 9, 12, EQUAL_PRIORITY: 3710, 3474, 0.06361185983827489; 8449, 8403, 0.005444431293644247; 7987, 7763, 0.028045574057844025; 4172, 4114, 0.01390220517737295; 0.023192696767826315; 9001.771302365203, 51923.757843825755; 7237.250037338795
28, 9, 12, EQUAL_PRIORITY: 3709, 3429, 0.07549204637368567; 8320, 8280, 0.004807692307692291; 7769, 7513, 0.03295147380615271; 4260, 4196, 0.015023474178403773; 0.02660237758749684; 8892.228316956001, 53830.23790359517; 7259.665979252458
29, 9, 12, EQUAL_PRIORITY: 3730, 3503, 0.060857908847185005; 8388, 8336, 0.006199332379589917; 7970, 7748, 0.02785445420326227; 4148, 4091, 0.01374156219864997; 0.02302360125433245; 8515.862092481491, 49553.90800790956; 7204.57221509786
30, 9, 12, EQUAL_PRIORITY: 3714, 3484, 0.061927840603123285; 8380, 8300, 0.009546539379474916; 7847, 7610, 0.0302026252070855; 4247, 4174, 0.017188603720273088; 0.025632545063667966; 7981.159972742663, 51943.29438379251; 7229.590841972263
1, 9, 13, EQUAL_PRIORITY: 3865, 3478, 0.10012936610608025; 8783, 8646, 0.015598314926562717; 8180, 7749, 0.05268948655256722; 4468, 4375, 0.020814682184422506; 0.04142947501581273; 8395.169666626141, 56060.17349239833; 7652.0302156311345
2, 9, 13, EQUAL_PRIORITY: 3881, 3512, 0.09507858799278535; 8761, 8684, 0.008788951032987047; 8223, 7877, 0.04207710081478777; 4419, 4319, 0.022629554197782342; 0.03527922797025784; 9152.113400480335, 54004.799713265165; 7632.80706448106
3, 9, 13, EQUAL_PRIORITY: 3702, 3464, 0.06428957320367368; 8873, 8800, 0.008227206130959064; 8083, 7829, 0.03142397624644311; 4492, 4435, 0.012689225289403416; 0.02473161033797222; 8334.68372784769, 57571.496575869656; 7670.003909682945
4, 9, 13, EQUAL_PRIORITY: 3873, 3591, 0.07281177381874515; 8800, 8749, 0.005795454545454493; 8255, 7986, 0.03258631132646883; 4418, 4354, 0.014486192847442236; 0.026276335516452254; 7580.48390883598, 57592.92373752568; 7664.429302044134
5, 9, 13, EQUAL_PRIORITY: 3867, 3532, 0.08663046289113008; 8773, 8653, 0.013678331243588304; 8210, 7865, 0.04202192448233866; 4430, 4320, 0.02483069977426633; 0.035996835443038; 8336.583508887601, 56650.207361727116; 7658.776688411277
6, 9, 13, EQUAL_PRIORITY: 3810, 3538, 0.07139107611548556; 8769, 8702, 0.007640551944349427; 8097, 7835, 0.03235766333209833; 4482, 4405, 0.017179830432842436; 0.026949678034819957; 8600.829743430633, 54850.98796189396; 7638.8666904068
7, 9, 13, EQUAL_PRIORITY: 3896, 3533, 0.09317248459958927; 8840, 8786, 0.006108597285067852; 8314, 7985, 0.03957180659129178; 4422, 4334, 0.01990049751243783; 0.0327418341708543; 7782.036836906191, 55434.89345382275; 7639.65583016854
8, 9, 13, EQUAL_PRIORITY: 3803, 3516, 0.07546673678674731; 8871, 8744, 0.014316311577048824; 8185, 7879, 0.03738546120952968; 4489, 4381, 0.024058810425484523; 0.03266529903739945; 7577.493392401477, 55224.25535768324; 7635.502767222456
9, 9, 13, EQUAL_PRIORITY: 3724, 3450, 0.07357679914070892; 8888, 8715, 0.019464446444644512; 8139, 7819, 0.03931686939427448; 4473, 4346, 0.02839257768835235; 0.03544243577545192; 8621.687787698638, 55807.5399700055; 7650.7003039435685
10, 9, 13, EQUAL_PRIORITY: 3880, 3513, 0.09458762886597938; 8816, 8737, 0.008960980036297639; 8244, 7894, 0.04245511887433284; 4452, 4356, 0.021563342318059342; 0.03512917454316322; 7845.942968688967, 58397.81502298321; 7676.305039621496
11, 9, 13, EQUAL_PRIORITY: 3809, 3562, 0.06484641638225253; 8765, 8708, 0.00650313747860809; 8098, 7865, 0.028772536428747886; 4476, 4405, 0.01586237712243077; 0.024176872912358816; 8795.315288186714, 54703.846159333094; 7638.576157745688
12, 9, 13, EQUAL_PRIORITY: 3818, 3521, 0.07778941854374022; 8872, 8775, 0.010933273219116302; 8246, 7931, 0.038200339558573826; 4444, 4365, 0.017776777677767752; 0.03104806934594173; 8546.662101729296, 56939.677370209596; 7663.934519887963
13, 9, 13, EQUAL_PRIORITY: 3797, 3484, 0.08243350013168294; 8803, 8716, 0.009882994433715764; 8157, 7835, 0.039475297290670563; 4443, 4365, 0.017555705604321403; 0.031746031746031744; 8155.438321587733, 54716.96396529823; 7633.784797303128
14, 9, 13, EQUAL_PRIORITY: 3798, 3574, 0.05897840968931012; 8829, 8766, 0.007135575942915362; 8172, 7955, 0.026554087126774317; 4455, 4385, 0.015712682379349086; 0.02272907262215884; 7779.5202641190535, 55038.152964893015; 7634.795178103484
15, 9, 13, EQUAL_PRIORITY: 3887, 3558, 0.08464111139696429; 8779, 8643, 0.01549151383984504; 8300, 7939, 0.04349397590361448; 4366, 4262, 0.023820430600091647; 0.03671245855045002; 8382.778848353895, 55102.49832536475; 7640.248417082487
16, 9, 13, EQUAL_PRIORITY: 3903, 3601, 0.07737637714578527; 8757, 8625, 0.015073655361425131; 8212, 7878, 0.04067218704335118; 4448, 4348, 0.02248201438848918; 0.034281200631911535; 8628.985319266445, 56220.962020766565; 7655.801506295345
17, 9, 13, EQUAL_PRIORITY: 3780, 3530, 0.06613756613756616; 8851, 8807, 0.00497118969607957; 8162, 7940, 0.02719921587846119; 4469, 4397, 0.01611098679794143; 0.02327606681972927; 8232.300690893062, 54525.53729665189; 7632.04370450177
18, 9, 13, EQUAL_PRIORITY: 3685, 3372, 0.08493894165535953; 8868, 8755, 0.012742444745151071; 8096, 7783, 0.0386610671936759; 4457, 4344, 0.025353376710791964; 0.033936110889827176; 8817.312300969828, 55858.46858909635; 7652.835515469693
19, 9, 13, EQUAL_PRIORITY: 3849, 3509, 0.08833463237204464; 8832, 8787, 0.005095108695652217; 8202, 7905, 0.03621068032187269; 4479, 4391, 0.01964724268810003; 0.03036038167336963; 9072.820317927673, 57337.14961322507; 7672.856090002484
20, 9, 13, EQUAL_PRIORITY: 3840, 3602, 0.061979166666666696; 8805, 8699, 0.012038614423622973; 8198, 7934, 0.03220297633569158; 4447, 4367, 0.017989655947829974; 0.027204428627916166; 8097.9144082581515, 53831.976373729776; 7622.540716052867
21, 9, 13, EQUAL_PRIORITY: 3797, 3515, 0.07426915986304983; 8786, 8726, 0.006829046209879341; 8093, 7821, 0.03360929198072404; 4490, 4420, 0.015590200445434244; 0.027179527934514836; 8311.274316082145, 55230.61890366435; 7641.258484306064
22, 9, 13, EQUAL_PRIORITY: 3733, 3436, 0.0795606750602732; 8857, 8812, 0.005080727108501715; 8135, 7879, 0.03146896127842658; 4455, 4369, 0.019304152637485972; 0.027164416203335984; 7849.995028547613, 56803.89648537687; 7656.886793643657
23, 9, 13, EQUAL_PRIORITY: 3881, 3623, 0.06647771192991492; 8716, 8622, 0.01078476365305181; 8194, 7907, 0.03502562850866486; 4403, 4338, 0.014762661821485334; 0.02794316107009609; 8156.887502730226, 53821.57482103312; 7622.870131765876
24, 9, 13, EQUAL_PRIORITY: 3776, 3479, 0.07865466101694918; 8886, 8783, 0.011591267161827568; 8262, 7961, 0.03643185669329463; 4400, 4301, 0.022499999999999964; 0.03159058600537035; 8783.200987967703, 53537.98436854072; 7624.2561264277765
25, 9, 13, EQUAL_PRIORITY: 3781, 3537, 0.06453319227717536; 8861, 8811, 0.005642703983748998; 8169, 7930, 0.029256946994736244; 4473, 4418, 0.012295998211491188; 0.023255813953488413; 8135.3248962534, 55833.89421369473; 7647.2583660904975
26, 9, 13, EQUAL_PRIORITY: 3864, 3585, 0.07220496894409933; 8806, 8697, 0.012377924142630059; 8196, 7894, 0.03684724255734506; 4474, 4388, 0.019222172552525674; 0.030623520126282555; 9251.127229023334, 52503.46736572314; 7615.253413675374
27, 9, 13, EQUAL_PRIORITY: 3893, 3607, 0.07346519393783713; 8840, 8783, 0.0064479638009049545; 8354, 8084, 0.03231984677998567; 4379, 4306, 0.016670472710664574; 0.02693787795492031; 7708.6820886892, 55698.171574301414; 7642.300824063178
28, 9, 13, EQUAL_PRIORITY: 3865, 3558, 0.07943078913324708; 8663, 8615, 0.005540805725499198; 8086, 7803, 0.03499876329458318; 4442, 4370, 0.01620891490319676; 0.02833652618135374; 8356.753146577998, 52627.62379179467; 7609.847665855538
29, 9, 13, EQUAL_PRIORITY: 3896, 3620, 0.07084188911704314; 8805, 8730, 0.008517887563884163; 8333, 8058, 0.0330013200528021; 4368, 4292, 0.01739926739926745; 0.02763561924257929; 7766.149201086751, 56048.634272125404; 7647.021989400416
30, 9, 13, EQUAL_PRIORITY: 3894, 3603, 0.07473035439137132; 8780, 8686, 0.01070615034168565; 8221, 7924, 0.0361269918501399; 4453, 4365, 0.019761958230406496; 0.030377150071011494; 7668.1571371330365, 55903.205038439446; 7644.489134565915
1, 9, 14, EQUAL_PRIORITY: 4036, 3536, 0.12388503468780976; 9176, 9003, 0.018853530950305175; 8550, 8013, 0.06280701754385964; 4662, 4526, 0.029172029172029212; 0.050938540720557035; 8346.883514469268, 57426.790733284215; 8037.332556976445
2, 9, 14, EQUAL_PRIORITY: 4039, 3534, 0.12503094825451844; 9159, 9043, 0.01266513811551484; 8587, 8097, 0.05706300221264704; 4611, 4480, 0.028410323140316662; 0.04705258372480681; 7585.744830340553, 59416.495088454016; 8055.721923873652
3, 9, 14, EQUAL_PRIORITY: 3876, 3574, 0.07791537667698656; 9250, 9169, 0.0087567567567568; 8427, 8124, 0.03595585617657526; 4699, 4619, 0.017024898914662745; 0.029178729239677015; 8022.0567265922855, 60747.99165687033; 8075.345575244965
4, 9, 14, EQUAL_PRIORITY: 4049, 3693, 0.08792294393677447; 9204, 9135, 0.007496740547587977; 8638, 8305, 0.03855059041444775; 4615, 4523, 0.01993499458288195; 0.03206821097110091; 7783.4943047019515, 60563.53576930532; 8071.2487554951695
5, 9, 14, EQUAL_PRIORITY: 4024, 3606, 0.10387673956262422; 9129, 8959, 0.01862197392923648; 8538, 8095, 0.0518856875146404; 4615, 4470, 0.031419284940411685; 0.04470463012240555; 8521.49654948623, 56961.41133657964; 8033.00499258524
6, 9, 14, EQUAL_PRIORITY: 3984, 3630, 0.08885542168674698; 9191, 9092, 0.010771406811010742; 8479, 8130, 0.04116051421158151; 4696, 4592, 0.022146507666098825; 0.03438330170777992; 8082.571588139615, 60288.46193992296; 8070.206488341807
7, 9, 14, EQUAL_PRIORITY: 4052, 3557, 0.12216189536031585; 9237, 9162, 0.008119519324455982; 8648, 8213, 0.05030064754856611; 4641, 4506, 0.029088558500323214; 0.04289261795469934; 8928.309018235417, 59130.863691566265; 8062.625430306053
8, 9, 14, EQUAL_PRIORITY: 3969, 3560, 0.10304862685815064; 9270, 9132, 0.014886731391585806; 8553, 8142, 0.04805331462644691; 4686, 4550, 0.02902262057191629; 0.041317320039277905; 7839.616978414968, 57842.10093443886; 8038.475053497257
9, 9, 14, EQUAL_PRIORITY: 3914, 3554, 0.09197751660705156; 9270, 9049, 0.023840345199568458; 8507, 8088, 0.04925355589514513; 4677, 4515, 0.034637588197562574; 0.044068567961165095; 9093.274507622933, 58225.93129753154; 8052.859619165771
10, 9, 14, EQUAL_PRIORITY: 4052, 3603, 0.11080947680157949; 9203, 9111, 0.009996740193415232; 8597, 8179, 0.048621612190298924; 4658, 4535, 0.026406182911120624; 0.040814786872878206; 8509.782658369128, 57650.233749380495; 8041.319622869702
11, 9, 14, EQUAL_PRIORITY: 3973, 3652, 0.08079536873898818; 9174, 9106, 0.007412252016568588; 8469, 8163, 0.03613177470775775; 4678, 4595, 0.017742625053441596; 0.029588499277401703; 8107.090497522502, 57132.82562529888; 8031.889941539535
12, 9, 14, EQUAL_PRIORITY: 3985, 3592, 0.0986198243412798; 9335, 9204, 0.014033208355650806; 8668, 8250, 0.048223350253807085; 4652, 4546, 0.022785898538263072; 0.03933933933933931; 8475.221946665675, 61450.65233500178; 8087.426344151304
13, 9, 14, EQUAL_PRIORITY: 3957, 3593, 0.09198888046499876; 9251, 9140, 0.011998702842935915; 8539, 8167, 0.04356482023656161; 4669, 4566, 0.022060398372242496; 0.03596305269533617; 8124.645883844935, 58941.41380067484; 8054.0948686927495
14, 9, 14, EQUAL_PRIORITY: 3981, 3672, 0.07761868877166545; 9206, 9128, 0.008472735172713408; 8518, 8226, 0.034280347499413; 4669, 4574, 0.020346969372456614; 0.029347084249639832; 8713.55938992564, 56702.26466246809; 8031.328986696208
15, 9, 14, EQUAL_PRIORITY: 4046, 3644, 0.09935739001482946; 9187, 8995, 0.020899096549472085; 8674, 8217, 0.05268618860963803; 4559, 4422, 0.030050449660013134; 0.04488778054862841; 8416.639048046396, 55752.49726306372; 8017.441965188935
16, 9, 14, EQUAL_PRIORITY: 4074, 3717, 0.08762886597938147; 9184, 9047, 0.014917247386759591; 8611, 8226, 0.044710254325862286; 4647, 4538, 0.023455993113836837; 0.03726052194901197; 7771.523168379104, 59356.342982977534; 8056.425495440457
17, 9, 14, EQUAL_PRIORITY: 3974, 3625, 0.08782083543029695; 9285, 9231, 0.0058158319870759145; 8580, 8267, 0.03648018648018647; 4679, 4589, 0.019234879247702508; 0.030394449053473105; 8633.136933876649, 59550.38629388451; 8065.460535217279
18, 9, 14, EQUAL_PRIORITY: 3864, 3469, 0.10222567287784678; 9277, 9125, 0.0163846070928102; 8480, 8082, 0.04693396226415092; 4661, 4512, 0.03196738897232354; 0.04162544707404303; 8509.368503215812, 62212.5243388933; 8096.98722588638
19, 9, 14, EQUAL_PRIORITY: 4013, 3630, 0.09543982058310496; 9173, 9123, 0.005450779461462996; 8519, 8184, 0.03932386430332202; 4667, 4569, 0.02099850010713522; 0.03283785833459729; 7412.103956056358, 59932.377909102746; 8060.673272955559
20, 9, 14, EQUAL_PRIORITY: 4011, 3712, 0.07454500124657193; 9205, 9076, 0.014014122759369863; 8570, 8250, 0.037339556592765444; 4646, 4538, 0.02324580284115363; 0.03238498789346245; 9918.598845436547, 57550.72006713998; 8051.006872837526
21, 9, 14, EQUAL_PRIORITY: 3981, 3583, 0.09997488068324545; 9175, 9103, 0.007847411444141694; 8461, 8091, 0.043730055548989455; 4695, 4595, 0.021299254526091604; 0.03572514442079655; 8164.326880536787, 57886.07389882533; 8041.524264507677
22, 9, 14, EQUAL_PRIORITY: 3902, 3514, 0.09943618657098918; 9269, 9208, 0.006581076707303901; 8505, 8161, 0.04044679600235157; 4666, 4561, 0.02250321474496353; 0.03409004631387136; 8034.0223524950425, 58822.90901593941; 8051.9475746483295
23, 9, 14, EQUAL_PRIORITY: 4051, 3722, 0.08121451493458409; 9129, 9021, 0.01183043049622079; 8559, 8203, 0.041593644117303374; 4621, 4540, 0.017528673447305798; 0.03315629742033388; 9046.284729476834, 57800.183655092726; 8047.300872864643
24, 9, 14, EQUAL_PRIORITY: 3976, 3619, 0.08978873239436624; 9301, 9179, 0.01311686915385446; 8674, 8316, 0.04127276919529632; 4603, 4482, 0.026287203997393038; 0.0360774271296227; 8369.063629395914, 58697.645931884006; 8053.011648086767
25, 9, 14, EQUAL_PRIORITY: 3965, 3648, 0.07994955863808317; 9254, 9199, 0.005943375837475728; 8550, 8253, 0.03473684210526318; 4669, 4594, 0.016063396872992075; 0.028141311748241193; 7944.453193427001, 59427.736112223065; 8058.634810604241
26, 9, 14, EQUAL_PRIORITY: 4046, 3710, 0.08304498269896199; 9200, 9013, 0.020326086956521716; 8561, 8152, 0.047774792664408317; 4685, 4571, 0.024332977588046978; 0.039483617695908246; 8380.01443310707, 59566.640325524175; 8063.700187085498
27, 9, 14, EQUAL_PRIORITY: 4093, 3758, 0.08184705594918151; 9242, 9137, 0.011361177234364805; 8736, 8399, 0.0385760073260073; 4599, 4496, 0.022396173081104642; 0.0329958755155606; 8362.300330477166, 59922.53984248868; 8067.90593515906
28, 9, 14, EQUAL_PRIORITY: 4064, 3714, 0.08612204724409445; 9073, 9014, 0.006502810536757386; 8477, 8154, 0.03810310251268134; 4660, 4574, 0.018454935622317592; 0.03113343990256523; 8045.003836390259, 58624.32178490857; 8049.609313371249
29, 9, 14, EQUAL_PRIORITY: 4084, 3746, 0.08276199804113615; 9181, 9082, 0.010783139091602223; 8699, 8358, 0.039199908035406406; 4566, 4470, 0.021024967148488782; 0.032943837165473; 7954.546581120497, 59673.68139962074; 8061.714032289757
30, 9, 14, EQUAL_PRIORITY: 4040, 3693, 0.08589108910891086; 9169, 9062, 0.011669756789180918; 8564, 8215, 0.04075198505371325; 4645, 4540, 0.0226049515608181; 0.03437050495874028; 8537.463946159314, 59983.89829344982; 8070.010087092734
1, 9, 15, EQUAL_PRIORITY: 4241, 3552, 0.16246168356519686; 9584, 9282, 0.03151085141903176; 8940, 8171, 0.08601789709172258; 4885, 4663, 0.045445240532241526; 0.0716817359855334; 7831.941648251808, 65810.45227154042; 8504.648519639197
2, 9, 15, EQUAL_PRIORITY: 4235, 3540, 0.16410861865407322; 9563, 9412, 0.015790024051030027; 8983, 8319, 0.07391739953245013; 4815, 4633, 0.0377985462097612; 0.061313233802000267; 7947.798785586718, 62919.2033391217; 8470.26491230037
3, 9, 15, EQUAL_PRIORITY: 4052, 3619, 0.10686080947680154; 9669, 9565, 0.010756024407901577; 8801, 8387, 0.04704010907851386; 4920, 4797, 0.025000000000000022; 0.03913708913344505; 8363.870490464526, 61842.901627453204; 8460.351071273113
4, 9, 15, EQUAL_PRIORITY: 4194, 3719, 0.11325703385789221; 9562, 9476, 0.008993934323363262; 8967, 8523, 0.04951488792238212; 4789, 4672, 0.024430987680100213; 0.04078220412910727; 8069.596767016834, 57556.52005592978; 8405.769892332011
5, 9, 15, EQUAL_PRIORITY: 4197, 3675, 0.12437455325232305; 9546, 9283, 0.027550806620574075; 8918, 8341, 0.06470060551693202; 4825, 4617, 0.0431088082901554; 0.05711998835770937; 8570.86779111815, 59679.82610360079; 8435.55816452878
6, 9, 15, EQUAL_PRIORITY: 4173, 3734, 0.10520009585430146; 9544, 9417, 0.013306789606035152; 8816, 8385, 0.04888838475499091; 4901, 4766, 0.02754539889818408; 0.04126266676386969; 7763.307596885355, 61394.049741260824; 8450.226796699617
7, 9, 15, EQUAL_PRIORITY: 4212, 3575, 0.15123456790123457; 9614, 9482, 0.013729977116704761; 8967, 8386, 0.06479313036690082; 4859, 4671, 0.03869108870137894; 0.0556198466657023; 8707.757426652624, 60850.454260736835; 8450.901880292613
8, 9, 15, EQUAL_PRIORITY: 4120, 3542, 0.14029126213592236; 9694, 9544, 0.015473488755931464; 8908, 8363, 0.061180960933991946; 4906, 4723, 0.03730126375866283; 0.05270015925872307; 7750.156176833427, 62955.6029805616; 8469.179697262112
